0.676670870113493 [1.1538461538461537, 0.5573770491803278, 0.5573770491803278]
0.4107908484957665 [0.8736263736263736, 0.29508196721311475, 0.29508196721311475]
0.3375247703116556 [0.8351648351648352, 0.21311475409836067, 0.21311475409836064]
0.3091695190055846 [0.8901098901098901, 0.16393442622950816, 0.16393442622950818]
0.31129526211493425 [0.8351648351648352, 0.180327868852459, 0.18032786885245902]
0.291587101423167 [0.8021978021978022, 0.16393442622950816, 0.16393442622950818]
0.2926860025220681 [0.8076923076923077, 0.16393442622950816, 0.16393442622950818]
0.2860925959286615 [0.7747252747252747, 0.16393442622950816, 0.16393442622950818]
0.2795712484237075 [0.8076923076923077, 0.14754098360655743, 0.14754098360655737]
0.2773013871374527 [0.7307692307692307, 0.16393442622950816, 0.16393442622950818]
0.3188434516303369 [0.7417582417582418, 0.21311475409836067, 0.21311475409836064]
0.2838947937308593 [0.7637362637362637, 0.16393442622950816, 0.16393442622950818]
0.2729778418303009 [0.7747252747252747, 0.14754098360655743, 0.14754098360655737]
0.28272383354350566 [0.6923076923076923, 0.180327868852459, 0.18032786885245902]
0.2597910286434877 [0.7087912087912088, 0.14754098360655743, 0.14754098360655737]
0.2586921275445866 [0.7032967032967034, 0.14754098360655743, 0.14754098360655737]
0.2619888308412899 [0.7197802197802198, 0.14754098360655743, 0.14754098360655737]
0.24887407674292922 [0.7197802197802198, 0.1311475409836066, 0.13114754098360656]
0.2499729778418303 [0.7252747252747253, 0.1311475409836066, 0.13114754098360656]
0.24118176905062153 [0.6813186813186813, 0.1311475409836066, 0.13114754098360656]
0.23026481715006308 [0.6923076923076923, 0.11475409836065575, 0.11475409836065574]
0.24337957124842372 [0.6923076923076923, 0.1311475409836066, 0.13114754098360656]
0.23026481715006308 [0.6923076923076923, 0.11475409836065575, 0.11475409836065574]
0.23026481715006308 [0.6923076923076923, 0.11475409836065575, 0.11475409836065574]
0.23026481715006308 [0.6923076923076923, 0.11475409836065575, 0.11475409836065574]
0.23026481715006308 [0.6923076923076923, 0.11475409836065575, 0.11475409836065574]
0.23026481715006308 [0.6923076923076923, 0.11475409836065575, 0.11475409836065574]
0.23026481715006308 [0.6923076923076923, 0.11475409836065575, 0.11475409836065574]
0.2280670149522609 [0.6813186813186813, 0.11475409836065575, 0.11475409836065574]
0.22477031165555755 [0.6648351648351648, 0.11475409836065575, 0.11475409836065574]
0.22367141055665646 [0.6593406593406593, 0.11475409836065575, 0.11475409836065574]
0.22257250945775536 [0.6538461538461539, 0.11475409836065575, 0.11475409836065574]
0.22257250945775536 [0.6538461538461539, 0.11475409836065575, 0.11475409836065574]
0.22257250945775536 [0.6538461538461539, 0.11475409836065575, 0.11475409836065574]
0.22257250945775536 [0.6538461538461539, 0.11475409836065575, 0.11475409836065574]
0.22257250945775536 [0.6538461538461539, 0.11475409836065575, 0.11475409836065574]
0.22257250945775536 [0.6538461538461539, 0.11475409836065575, 0.11475409836065574]
0.22257250945775536 [0.6538461538461539, 0.11475409836065575, 0.11475409836065574]
0.22257250945775536 [0.6538461538461539, 0.11475409836065575, 0.11475409836065574]
0.22257250945775536 [0.6538461538461539, 0.11475409836065575, 0.11475409836065574]
0.22037470725995317 [0.6428571428571429, 0.11475409836065575, 0.11475409836065574]
0.22037470725995317 [0.6428571428571429, 0.11475409836065575, 0.11475409836065574]
0.22037470725995317 [0.6428571428571429, 0.11475409836065575, 0.11475409836065574]
0.22037470725995317 [0.6428571428571429, 0.11475409836065575, 0.11475409836065574]
0.21817690506215098 [0.6318681318681318, 0.11475409836065575, 0.11475409836065574]
